id,customerID,client_name,client_eic,gas_node,gas_operator,serNUM,mfDEV,typeDEV,chNUM,address,scenario,note
3424,97,TEST,97XS849120,0097412601,DNIPROGAS,849,1,2,0," ",hourly,0
3425,97,TEST,97XS203421240,0097412701,DNIPROGAS,20342,1,24,0," ",hourly,0
3426,97,TEST,97XS2388420,0097412801,DNIPROGAS,2388,4,2,0,,hourly,0
3427,97,TEST,97XS8713320,0097412901,DNIPROGAS,8713,3,2,0," ",hourly,0
3428,97,TEST,97XS25242210,0097413001,DNIPROGAS,25242,2,1,0," ",hourly,0
3429,97,TEST,97XS3315140,0097413101,DNIPROGAS,3315,1,4,0," ",hourly,0
3430,97,TEST,97XS238140,0097413201,DNIPROGAS,238,1,4,0," ",hourly,0
3431,97,TEST,97XS25392210,0097413301,DNIPROGAS,25392,2,1,0," ",hourly,0
3432,97,TEST,97XS503765160,0097413401,DNIPROGAS,50376,5,16,0,"Генеевка ЗОШ",hourly,0
3433,97,TEST,97XS9522320,0097413501,DNIPROGAS,9522,3,2,0," ",hourly,0
3434,97,TEST,97XS458120,0097413601,DNIPROGAS,458,1,2,0," ",hourly,0
3435,97,TEST,97XS7117320,0097413701,DNIPROGAS,7117,3,2,0," ",hourly,0
3436,97,TEST,97XS7280220,0097413801,DNIPROGAS,7280,2,2,0," ",hourly,0
3437,97,TEST,97XS10721110,0097413901,DNIPROGAS,1072,1,11,0," ",hourly,0
3438,97,TEST,97XS4180,0097414001,DNIPROGAS,4,1,8,0,,hourly,0
3439,97,TEST,97XS684230,0097414101,DNIPROGAS,684,2,3,0," ",hourly,0
3440,97,TEST,97XS4790150,0097414201,DNIPROGAS,4790,1,5,0," ",hourly,0
3441,97,TEST,97XS5771110,0097414301,DNIPROGAS,577,1,11,0," ",hourly,0
3442,97,TEST,97XS18131310,0097414401,DNIPROGAS,18131,3,1,0," ",hourly,0
3443,97,TEST,97XS11921110,0097414501,DNIPROGAS,1192,1,11,0," ",hourly,0
3444,97,TEST,97XS4294953311516,0097414601,DNIPROGAS,4294953311,5,16,0," ",hourly,0
3445,97,TEST,97XS212721160,0097414701,DNIPROGAS,21272,1,16,0," ",hourly,0
3446,97,TEST,97XS3180,0097414801,DNIPROGAS,3,1,8,0,,hourly,0
3447,97,TEST,97XS5555180,0097414901,DNIPROGAS,5555,1,8,0,,hourly,0
3448,97,TEST,97XS6029321,0097415001,DNIPROGAS,6029,3,2,1," ",hourly,0
3449,97,TEST,97XS6029320,0097415101,DNIPROGAS,6029,3,2,0," ",hourly,0
3450,97,TEST,97XS3429410,0097415201,DNIPROGAS,3429,4,1,0,,hourly,0
3451,97,TEST,97XS518475120,0097415301,DNIPROGAS,51847,5,12,0," ",hourly,0
3452,97,TEST,97XS39121210,0097415401,DNIPROGAS,39121,2,1,0," ",hourly,0
3453,97,TEST,97XS1624120,0097415501,DNIPROGAS,1624,1,2,0," ",hourly,0
3454,97,TEST,97XS10889320,0097415601,DNIPROGAS,10889,3,2,0," ",hourly,0
3455,97,TEST,97XS9081220,0097415701,DNIPROGAS,9081,2,2,0," ",hourly,0
3456,97,TEST,97XS3243120,0097415801,DNIPROGAS,3243,1,2,0," ",hourly,0
3457,97,TEST,97XS7683150,0097415901,DNIPROGAS,7683,1,5,0," ",hourly,0
3458,97,TEST,97XS5790180,0097416001,DNIPROGAS,5790,1,8,0," ",hourly,0
3459,97,TEST,97XS6756150,0097416101,DNIPROGAS,6756,1,5,0," ",hourly,0
3460,97,TEST,97XS1521120,0097416201,DNIPROGAS,152,1,12,0," ",hourly,0
3461,97,TEST,97XS8375320,0097416301,DNIPROGAS,8375,3,2,0," ",hourly,0
3462,97,TEST,97XS7123320,0097416401,DNIPROGAS,7123,3,2,0," ",hourly,0
3463,97,TEST,97XS624411240,0097416501,DNIPROGAS,62441,1,24,0,,hourly,0
3464,97,TEST,97XS15515160,0097416601,DNIPROGAS,1551,5,16,0,,hourly,0
3465,97,TEST,97XS2881320,0097416701,DNIPROGAS,2881,3,2,0," ",hourly,0
3466,97,TEST,97XS671091240,0097416801,DNIPROGAS,67109,1,24,0,,hourly,0
3467,97,TEST,97XS9180,0097416901,DNIPROGAS,9,1,8,0,,hourly,0
3468,97,TEST,97XS1898320,0097417001,DNIPROGAS,1898,3,2,0," ",hourly,0
3469,97,TEST,97XS146410,0097417101,DNIPROGAS,146,4,1,0,,hourly,0
3470,97,TEST,97XS11155321,0097417201,DNIPROGAS,11155,3,2,1," ",hourly,0
3471,97,TEST,97XS8180,0097417301,DNIPROGAS,8,1,8,0,,hourly,0
3472,97,TEST,97XS2058321,0097417401,DNIPROGAS,2058,3,2,1," ",hourly,0
3473,97,TEST,97XS9027220,0097417501,DNIPROGAS,9027,2,2,0," ",hourly,0
3474,97,TEST,97XS10101110,0097417601,DNIPROGAS,1010,1,11,0," ",hourly,0
3475,97,TEST,97XS11471110,0097417701,DNIPROGAS,1147,1,11,0," ",hourly,0
3476,97,TEST,97XS9568220,0097417801,DNIPROGAS,9568,2,2,0," ",hourly,0
3477,97,TEST,97XS28571210,0097417901,DNIPROGAS,28571,2,1,0," ",hourly,0
3478,97,TEST,97XS8979320,0097418001,DNIPROGAS,8979,3,2,0," ",hourly,0
3479,97,TEST,97XS8929320,0097418101,DNIPROGAS,8929,3,2,0," ",hourly,0
3480,97,TEST,97XS6635150,0097418201,DNIPROGAS,6635,1,5,0," ",hourly,0
3481,97,TEST,97XS26108210,0097418301,DNIPROGAS,26108,2,1,0," ",hourly,0
3482,97,TEST,97XS2769140,0097418401,DNIPROGAS,2769,1,4,0," ",hourly,0
3483,97,TEST,97XS6636320,0097418501,DNIPROGAS,6636,3,2,0," ",hourly,0
3484,97,TEST,97XS2058320,0097418601,DNIPROGAS,2058,3,2,0," ",hourly,0
3485,97,TEST,97XS5180,0097418701,DNIPROGAS,5,1,8,0,,hourly,0
3486,97,TEST,97XS43444210,0097418801,DNIPROGAS,43444,2,1,0," ",hourly,0
3487,97,TEST,97XS6102320,0097418901,DNIPROGAS,6102,3,2,0," ",hourly,0
3488,97,TEST,97XS1320,0097419001,DNIPROGAS,1,3,2,0," ",hourly,0
3489,97,TEST,97XS9577320,0097419101,DNIPROGAS,9577,3,2,0," ",hourly,0
3490,97,TEST,97XS7507150,0097419201,DNIPROGAS,7507,1,5,0," ",hourly,0
3491,97,TEST,97XS9518220,0097419301,DNIPROGAS,9518,2,2,0," ",hourly,0
3492,97,TEST,97XS7649910,0097419401,DNIPROGAS,7649,9,1,0," ",hourly,0
3493,97,TEST,97XS11042320,0097419501,DNIPROGAS,11042,3,2,0," ",hourly,0
3494,97,TEST,97XS2342320,0097419601,DNIPROGAS,2342,3,2,0," ",hourly,0
3495,97,TEST,97XS2342321,0097419701,DNIPROGAS,2342,3,2,1," ",hourly,0
3496,97,TEST,97XS8223150,0097419801,DNIPROGAS,8223,1,5,0," ",hourly,0
3497,97,TEST,97XS9151321,0097419901,DNIPROGAS,9151,3,2,1," ",hourly,0
3498,97,TEST,97XS9151320,0097420001,DNIPROGAS,9151,3,2,0," ",hourly,0
3499,97,TEST,97XS5655310,0097420101,DNIPROGAS,5655,3,1,0," ",hourly,0
3500,97,TEST,97XS636151240,0097420201,DNIPROGAS,63615,1,24,0,,hourly,0
3501,97,TEST,97XS7572150,0097420301,DNIPROGAS,7572,1,5,0," ",hourly,0
3502,97,TEST,97XS19375210,0097420401,DNIPROGAS,19375,2,1,0," ",hourly,0
3503,97,TEST,97XS11155320,0097420501,DNIPROGAS,11155,3,2,0," ",hourly,0
3504,97,TEST,97XS6859150,0097420601,DNIPROGAS,6859,1,5,0," ",hourly,0
3505,97,TEST,97XS2155120,0097420701,DNIPROGAS,2155,1,2,0," ",hourly,0
3506,97,TEST,97XS3144140,0097420801,DNIPROGAS,3144,1,4,0," ",hourly,0
3507,97,TEST,97XS7286150,0097420901,DNIPROGAS,7286,1,5,0," ",hourly,0
3508,97,TEST,97XS8107150,0097421001,DNIPROGAS,8107,1,5,0," ",hourly,0
3509,97,TEST,97XS1905320,0097421101,DNIPROGAS,1905,3,2,0," ",hourly,0
3510,97,TEST,97XS6703320,0097421201,DNIPROGAS,6703,3,2,0," ",hourly,0
3511,97,TEST,97XS4960150,0097421301,DNIPROGAS,4960,1,5,0," ",hourly,0
3512,97,TEST,97XS6180,0097421401,DNIPROGAS,6,1,8,0,,hourly,0
3513,97,TEST,97XS29823210,0097421501,DNIPROGAS,29823,2,1,0," ",hourly,0
3514,97,TEST,97XS3335110,0097421601,DNIPROGAS,333,51,1,0,"ВK-011  No333",hourly,0
3515,97,TEST,97XS9351110,0097421701,DNIPROGAS,935,1,11,0," ",hourly,0
3516,97,TEST,97XS687041240,0097421801,DNIPROGAS,68704,1,24,0,,hourly,0
3517,97,TEST,97XS26604210,0097421901,DNIPROGAS,26604,2,1,0," ",hourly,0
3518,97,TEST,97XS38623210,0097422001,DNIPROGAS,38623,2,1,0," ",hourly,0
3519,97,TEST,97XS8882320,0097422101,DNIPROGAS,8882,3,2,0," ",hourly,0
3520,97,TEST,97XS4522320,0097422201,DNIPROGAS,4522,3,2,0," ",hourly,0
3521,97,TEST,97XS998877180,0097422301,DNIPROGAS,998877,1,8,0,,hourly,0
3522,97,TEST,97XS100101110,0097422401,DNIPROGAS,10010,1,11,0," ",hourly,0
3523,97,TEST,97XS9571110,0097422501,DNIPROGAS,957,1,11,0," ",hourly,0
3524,97,TEST,97XS7177150,0097422601,DNIPROGAS,7177,1,5,0," ",hourly,0
3525,97,TEST,97XS3427410,0097422701,DNIPROGAS,3427,4,1,0," ",hourly,0
3526,97,TEST,97XS1291120,0097422801,DNIPROGAS,129,1,12,0," ",hourly,0
3527,97,TEST,97XS9637320,0097422901,DNIPROGAS,9637,3,2,0," ",hourly,0
3528,97,TEST,97XS43174210,0097423001,DNIPROGAS,43174,2,1,0," ",hourly,0
3529,97,TEST,97XS6972150,0097423101,DNIPROGAS,6972,1,5,0," ",hourly,0
3530,97,TEST,97XS5502321,0097423201,DNIPROGAS,5502,3,2,1," ",hourly,0
3531,97,TEST,97XS5502320,0097423301,DNIPROGAS,5502,3,2,0," ",hourly,0
3532,97,TEST,97XS25287210,0097423401,DNIPROGAS,25287,2,1,0," ",hourly,0
3533,97,TEST,97XS18162910,0097423501,DNIPROGAS,18162,9,1,0," ",hourly,0
3534,97,TEST,97XS2336410,0097423601,DNIPROGAS,2336,4,1,0," ",hourly,0
3535,97,TEST,97XS38624210,0097423701,DNIPROGAS,38624,2,1,0," ",hourly,0
3536,97,TEST,97XS11148321,0097423801,DNIPROGAS,11148,3,2,1," ",hourly,0
3537,97,TEST,97XS3365140,0097423901,DNIPROGAS,3365,1,4,0," ",hourly,0
3538,97,TEST,97XS5548321,0097424001,DNIPROGAS,5548,3,2,1," ",hourly,0
3539,97,TEST,97XS11148320,0097424101,DNIPROGAS,11148,3,2,0," ",hourly,0
3540,97,TEST,97XS5548320,0097424201,DNIPROGAS,5548,3,2,0," ",hourly,0
3541,97,TEST,97XS43388210,0097424301,DNIPROGAS,43388,2,1,0," ",hourly,0
3542,97,TEST,97XS18105910,0097424401,DNIPROGAS,18105,9,1,0," ",hourly,0
3543,97,TEST,97XS30352330,0097424501,DNIPROGAS,30352,3,3,0," ",hourly,0
3544,97,TEST,97XS10116320,0097424601,DNIPROGAS,10116,3,2,0," ",hourly,0
3545,97,TEST,97XS2388410,0097424701,DNIPROGAS,2388,4,1,0,,hourly,0
3546,97,TEST,97XS30515330,0097424801,DNIPROGAS,30515,3,3,0," ",hourly,0
3547,97,TEST,97XS11251110,0097424901,DNIPROGAS,1125,1,11,0," ",hourly,0
3548,97,TEST,97XS27625120,0097425001,DNIPROGAS,2762,5,12,0," ",hourly,0
3549,91,testSept23,56XSO000000009102,0091428501,VINNITCAGAS,6995,1,5,0,,hourly,0
3550,91,testSept23_2,56XSO000000009103,0091428601,VINNITCAGAS,6995,1,5,0,,hourly,0
3551,91,testSept23_TRADE,56XSO000000009304,0091428701,VINNITCAGAS,6995,1,5,0,,hourly,0
